Crime_Type,Charges_Filed,Time_Served_Months,Prior_Criminal_History,Risk_of_Flight,Influence_on_Trial,Bail_Decision,Socio_Economic_Status
Violent,"['Economic Offenses Act', 'IPC 302', 'Economic Offenses Act']",39,0,0.08387373855201208,0.4940428669357333,Granted,High
Non-violent,['IPC 307'],40,0,0.9928039781860144,0.055217626750405646,Granted,Middle
Violent,"['IPC 420', 'IPC 379', 'Economic Offenses Act']",18,0,0.1271824536325109,0.9546375133600558,Granted,Low
Cyber Crime,"['Narcotics Act', 'IPC 302']",9,1,0.07234838383605735,0.12857726079687848,Granted,Low
Economic,"['Cyber Laws', 'IPC 307', 'Cyber Laws']",33,0,0.8785307492071559,0.6974612672267269,Granted,High
Non-violent,"['IPC 307', 'Narcotics Act']",32,0,0.3018346608928951,0.5062310360908802,Granted,Low
Violent,['Narcotics Act'],17,0,0.6502969740735076,0.025632249884422587,Rejected,Middle
Drug-related,"['IPC 420', 'IPC 307', 'IPC 379']",19,1,0.32900572966223285,0.9247474758643617,Granted,Low
Non-violent,"['Narcotics Act', 'Economic Offenses Act']",27,1,0.39145427079447115,0.8518368088189332,Granted,Middle
Non-violent,['Cyber Laws'],6,1,0.2621129720167965,0.5242579279038355,Granted,High
Violent,"['IPC 307', 'Narcotics Act']",35,0,0.3430440057930102,0.22894233613944526,Granted,Low
Non-violent,"['IPC 420', 'IPC 420']",37,0,0.4107004005865431,0.12162289068009424,Granted,Middle
Drug-related,['Economic Offenses Act'],34,0,0.7204160690923429,0.3633924794321266,Rejected,High
Non-violent,"['IPC 307', 'IPC 307']",20,1,0.5115361942347918,0.2554282810460905,Rejected,High
Drug-related,"['IPC 307', 'IPC 302', 'Narcotics Act']",25,1,0.9435652171569769,0.5066912010062987,Granted,High
Violent,"['IPC 420', 'Cyber Laws']",4,0,0.04188039383877551,0.966409296123429,Rejected,High
Economic,"['Economic Offenses Act', 'IPC 379', 'IPC 307']",10,0,0.5030683226320282,0.5749534932296414,Granted,Low
Non-violent,"['IPC 379', 'IPC 302', 'IPC 420']",10,1,0.5842247888317181,0.8899310558900979,Granted,Middle
Economic,"['IPC 420', 'IPC 302', 'IPC 302']",24,0,0.9201969860742739,0.6508788374957772,Rejected,Low
Drug-related,"['Narcotics Act', 'Cyber Laws', 'Cyber Laws']",21,0,0.049158523621427586,0.47524652658720046,Rejected,Middle
Non-violent,"['Cyber Laws', 'IPC 302', 'IPC 420']",11,0,0.573499584935216,0.8546075627333712,Rejected,High
Cyber Crime,"['Economic Offenses Act', 'IPC 379']",27,1,0.853629928527957,0.4713681101729975,Rejected,Low
Economic,['IPC 379'],16,0,0.24192772811923657,0.868628170510361,Rejected,High
Non-violent,"['IPC 379', 'IPC 302']",26,0,0.8762923485239374,0.2915767695757653,Granted,Middle
Economic,"['Cyber Laws', 'IPC 302', 'IPC 307']",30,0,0.019043409274291823,0.12881307376298812,Granted,High
Non-violent,['IPC 379'],16,0,0.7324546291337297,0.8553144643629383,Granted,Low
Violent,['IPC 302'],7,1,0.933113221168653,0.5874151637926668,Rejected,Low
Economic,"['IPC 307', 'IPC 379', 'Narcotics Act']",16,1,0.6571976616400622,0.8890923982489601,Granted,Middle
Cyber Crime,"['Narcotics Act', 'Economic Offenses Act', 'IPC 420']",35,1,0.43902924398044796,0.9378272069923832,Rejected,Middle
Cyber Crime,"['Cyber Laws', 'IPC 302', 'IPC 420']",16,0,0.04488101647271803,0.053628390371449175,Granted,Low
Drug-related,"['Narcotics Act', 'Economic Offenses Act']",40,1,0.9201138133226288,0.5009693018588683,Rejected,Low
Non-violent,['IPC 307'],12,0,0.4702962226915748,0.37496454907452925,Rejected,Low
Economic,"['IPC 307', 'IPC 302']",35,1,0.02899674433594801,0.6258583970701171,Granted,Low
Drug-related,"['IPC 307', 'Cyber Laws']",21,0,0.6898210713287619,0.7935911972023235,Granted,Middle
Economic,"['Economic Offenses Act', 'IPC 302', 'IPC 302']",43,1,0.4818372535762582,0.28059021597436895,Granted,Low
Non-violent,"['IPC 379', 'IPC 420']",36,1,0.12434531744241073,0.5567983843731716,Granted,Middle
Cyber Crime,"['IPC 307', 'IPC 379']",17,1,0.21427180931025958,0.7087285799048996,Rejected,Low
Violent,"['IPC 379', 'Narcotics Act', 'Narcotics Act']",32,0,0.06449068045584627,0.13443108283573402,Granted,Low
Cyber Crime,"['Narcotics Act', 'Economic Offenses Act']",41,0,0.5742935397085736,0.8140669059512669,Rejected,High
Drug-related,"['IPC 302', 'Cyber Laws', 'IPC 307']",6,0,0.6220294792520092,0.6061095998529731,Granted,High
Violent,['IPC 307'],24,1,0.5057422983554444,0.9495374371136518,Granted,Low
Drug-related,"['Cyber Laws', 'IPC 379']",27,0,0.8171021330026149,0.3395289191306933,Granted,Middle
Non-violent,"['IPC 302', 'IPC 379', 'IPC 307']",20,0,0.8610088213080136,0.10814594233719865,Granted,Low
Violent,"['Narcotics Act', 'IPC 379', 'IPC 307']",25,0,0.6156243966831266,0.5065012010369253,Granted,High
Drug-related,"['IPC 302', 'IPC 420']",2,0,0.012756479707430546,0.08581077170943885,Rejected,Low
Non-violent,"['Economic Offenses Act', 'Economic Offenses Act', 'IPC 307']",9,0,0.6952296557477357,0.9695265233240068,Granted,High
Cyber Crime,['IPC 420'],28,0,0.4179992169203516,0.03868495825719154,Rejected,Low
Non-violent,"['Cyber Laws', 'IPC 307', 'IPC 307']",38,1,0.565557483226387,0.753503901107308,Granted,Low
Economic,"['IPC 379', 'IPC 379', 'Economic Offenses Act']",3,1,0.6490806020188844,0.525102398142244,Rejected,Middle
Non-violent,"['Economic Offenses Act', 'Economic Offenses Act', 'Economic Offenses Act']",20,0,0.35023661432707676,0.3686206524982887,Granted,High
Non-violent,"['Cyber Laws', 'Economic Offenses Act', 'IPC 420']",6,1,0.9170985051717943,0.06584216450865465,Granted,High
Economic,['Cyber Laws'],39,1,0.1339748667497812,0.6221669241736077,Granted,High
Drug-related,"['IPC 302', 'Economic Offenses Act', 'Narcotics Act']",33,0,0.6715118072810374,0.5852203293909553,Rejected,Middle
Drug-related,['IPC 420'],1,0,0.004359579956580428,0.28088327306759975,Rejected,Low
Non-violent,['Narcotics Act'],37,1,0.9246511054051808,0.9102217014103121,Granted,Middle
Economic,"['IPC 420', 'IPC 420']",6,0,0.1125041332380915,0.3041100073428369,Granted,Low
Economic,"['Narcotics Act', 'Economic Offenses Act']",45,1,0.09488423014757463,0.44972541059210613,Granted,Middle
Cyber Crime,['Cyber Laws'],34,1,0.33300763305224423,0.5437624559186557,Rejected,Middle
Drug-related,"['Cyber Laws', 'IPC 307', 'Economic Offenses Act']",47,1,0.3735662860390806,0.1002318781762861,Granted,High
Violent,['IPC 420'],15,0,0.21430007232287862,0.9321617192136323,Rejected,Middle
Drug-related,['Narcotics Act'],45,1,0.5851216609271247,0.3745361524510411,Granted,Low
Drug-related,['IPC 379'],26,0,0.4429140980419636,0.08077921387434361,Rejected,Middle
Cyber Crime,"['IPC 420', 'Economic Offenses Act', 'Cyber Laws']",14,0,0.03417558904108742,0.38729117367532995,Rejected,Middle
Violent,"['Narcotics Act', 'IPC 307', 'Narcotics Act']",7,0,0.31965206225530063,0.6002025470925807,Rejected,Low
Cyber Crime,['IPC 379'],46,0,0.8104329135731705,0.5136526718213296,Granted,High
Violent,"['IPC 420', 'Narcotics Act', 'IPC 420']",31,0,0.6897015348618686,0.694541974037274,Rejected,Low
Non-violent,['Cyber Laws'],24,1,0.7248708535798805,0.05548394206791063,Granted,Low
Violent,"['IPC 420', 'IPC 307', 'Cyber Laws']",31,0,0.6981169240835235,0.2845406102720561,Rejected,Low
Cyber Crime,"['Narcotics Act', 'Cyber Laws']",29,0,0.3109730213830333,0.8192305768401023,Granted,Middle
Drug-related,"['Narcotics Act', 'IPC 379']",42,0,0.09966392207677588,0.07989368779136086,Rejected,Middle
Violent,"['IPC 307', 'Narcotics Act', 'IPC 379']",32,0,0.272467184033096,0.8554859546959576,Rejected,Low
Violent,"['Cyber Laws', 'Narcotics Act']",17,0,0.8317853001851593,0.09189609207710625,Granted,Low
Economic,"['IPC 420', 'IPC 420']",14,1,0.9804707977830711,0.8344542148916962,Granted,High
Drug-related,"['IPC 420', 'IPC 302', 'Economic Offenses Act']",40,0,0.49384701474156134,0.3607884010787267,Rejected,Middle
Non-violent,"['IPC 379', 'Cyber Laws', 'Cyber Laws']",36,0,0.00970035492304222,0.6122090632572158,Rejected,Middle
Cyber Crime,"['Economic Offenses Act', 'IPC 302', 'IPC 420']",24,1,0.14004481213422904,0.15288711564799817,Granted,Middle
Non-violent,['IPC 420'],45,0,0.32208057531626577,0.06616872172518085,Rejected,Middle
Drug-related,"['IPC 307', 'Narcotics Act']",27,1,0.5785853485929497,0.21593820402013508,Rejected,Low
Violent,"['Cyber Laws', 'IPC 379', 'Narcotics Act']",25,1,0.07509364580531397,0.12785381790869554,Granted,Low
Violent,"['IPC 307', 'IPC 420']",32,1,0.9433572987098816,0.3124058976796318,Granted,High
Drug-related,['IPC 420'],18,1,0.3650836732844007,0.5143832465110202,Granted,Middle
Violent,"['Narcotics Act', 'IPC 307']",46,0,0.912584217924823,0.5887594635650095,Rejected,Middle
Violent,['IPC 307'],18,0,0.7805218027570218,0.7898681073797429,Rejected,Low
Violent,"['Economic Offenses Act', 'IPC 420', 'IPC 379']",37,1,0.7554372725155811,0.6562398932483586,Rejected,High
Cyber Crime,"['Cyber Laws', 'Economic Offenses Act']",26,1,0.606719579782232,0.608758325129553,Granted,Low
Cyber Crime,"['IPC 302', 'Narcotics Act', 'Narcotics Act']",9,0,0.6267838170518446,0.41178202748577464,Rejected,Middle
Economic,"['IPC 379', 'Economic Offenses Act', 'Narcotics Act']",35,1,0.6380032352162481,0.4738084349601387,Granted,Middle
Non-violent,"['IPC 379', 'IPC 420']",8,1,0.6287213870255821,0.4145208293901811,Granted,High
Drug-related,"['IPC 307', 'IPC 307']",20,1,0.5537282313983612,0.8421660300613831,Rejected,Low
Drug-related,['Cyber Laws'],42,0,0.9864140184828889,0.23000045254839985,Granted,Middle
Drug-related,"['Narcotics Act', 'Economic Offenses Act', 'IPC 379']",22,1,0.7322905674256961,0.0057209315419646245,Rejected,Middle
Economic,['IPC 379'],19,0,0.7769463883925212,0.6513198972262393,Granted,High
Cyber Crime,"['Narcotics Act', 'IPC 420', 'Economic Offenses Act']",30,0,0.8724628150836742,0.2024621836388314,Granted,Middle
Economic,"['Economic Offenses Act', 'IPC 307']",28,0,0.21563976272584917,0.8901151363098093,Granted,Middle
Drug-related,"['IPC 302', 'IPC 302', 'IPC 379']",35,1,0.08380415909506078,0.8590463297066561,Rejected,Low
Non-violent,['Economic Offenses Act'],43,1,0.48289443659859865,0.07672737192820589,Granted,High
Violent,['IPC 307'],11,0,0.5140806956192732,0.10638840541407735,Rejected,High
Cyber Crime,"['IPC 307', 'IPC 307', 'IPC 420']",31,0,0.8291817799499177,0.4951715922466663,Granted,High
Cyber Crime,"['IPC 307', 'IPC 379', 'IPC 307']",39,0,0.4437835792823357,0.6092226627693547,Granted,Low
Economic,"['IPC 379', 'Narcotics Act', 'IPC 379']",36,1,0.5708530255443127,0.27490833748224075,Granted,High
Cyber Crime,"['IPC 307', 'IPC 379', 'IPC 302']",30,1,0.5270709385134583,0.7167977166993706,Rejected,Middle
Drug-related,"['IPC 307', 'IPC 302']",23,0,0.03820278375739106,0.5949160209188715,Rejected,High
Drug-related,"['IPC 420', 'Cyber Laws']",19,0,0.615214896596914,0.3248241097485547,Rejected,Middle
Economic,"['IPC 420', 'Cyber Laws']",12,1,0.8280432857742522,0.025371488042315593,Rejected,High
Drug-related,['Narcotics Act'],15,0,0.15750054807580383,0.7501502812985177,Rejected,High
Non-violent,"['IPC 420', 'IPC 307']",31,1,0.5943317339265958,0.2147536658250827,Granted,Low
Economic,['Narcotics Act'],43,1,0.5936105444464144,0.8344737434626284,Granted,High
Non-violent,['Cyber Laws'],37,0,0.16418496405635874,0.4202902600542552,Rejected,High
Violent,"['Economic Offenses Act', 'Narcotics Act']",37,0,0.12346357373073602,0.5770774426317654,Rejected,Low
Non-violent,"['Narcotics Act', 'Cyber Laws']",15,1,0.9800519429764848,0.8729487304090019,Rejected,Middle
Violent,['IPC 420'],29,1,0.39371916965303755,0.8636230009199534,Rejected,High
Violent,"['IPC 379', 'IPC 379']",43,1,0.22742172872352928,0.37151957524357326,Granted,High
Non-violent,['IPC 307'],26,1,0.17132454445437495,0.20888889271484312,Rejected,Middle
Economic,"['IPC 302', 'IPC 307']",44,1,0.6676017135832351,0.7751460777285947,Rejected,Low
Drug-related,['IPC 420'],2,0,0.6094452973272788,0.4330802036021312,Rejected,High
Drug-related,"['IPC 302', 'IPC 307']",20,1,0.6435521229874175,0.1920419935590041,Rejected,Low
Violent,['IPC 307'],15,1,0.08800602751145226,0.9044253423171502,Granted,Middle
Violent,"['IPC 420', 'IPC 307', 'IPC 302']",4,1,0.893534583498437,0.19810419424108738,Granted,Middle
Economic,"['IPC 420', 'IPC 420', 'Cyber Laws']",22,0,0.3892663968090483,0.025807168191231078,Rejected,Low
Cyber Crime,"['IPC 307', 'Economic Offenses Act', 'IPC 302']",38,0,0.31336940643035793,0.020279973767419968,Granted,Middle
Non-violent,"['IPC 307', 'Narcotics Act']",23,1,0.4623614472477392,0.6223153564542643,Granted,Middle
Violent,"['IPC 420', 'Narcotics Act', 'IPC 420']",26,1,0.39006606574762825,0.6616750607175304,Rejected,High
Drug-related,['Economic Offenses Act'],11,0,0.8635770031391459,0.3110417050569839,Rejected,Low
Economic,['IPC 307'],28,0,0.9292609751978921,0.3200109892470634,Granted,High
Non-violent,"['Cyber Laws', 'Narcotics Act']",2,0,0.3034532164496062,0.33949391505994275,Granted,Low
Economic,"['Cyber Laws', 'IPC 307']",8,0,0.8639358074599548,0.6801585467588787,Granted,High
Non-violent,"['IPC 420', 'Cyber Laws']",29,1,0.7815231295330671,0.058133791026828585,Granted,Middle
Non-violent,"['IPC 420', 'Narcotics Act']",11,0,0.9308076723447618,0.9291163526913256,Granted,Low
Violent,"['Cyber Laws', 'Economic Offenses Act']",37,1,0.24575031218588783,0.22252104417744645,Rejected,Low
Economic,['IPC 420'],18,1,0.5769591501209791,0.9996732052420922,Granted,Low
Economic,['IPC 302'],14,0,0.27454458474044463,0.17152269378718699,Granted,Low
Drug-related,['IPC 420'],10,0,0.8240944904843742,0.7715464573123775,Granted,Middle
Drug-related,"['Cyber Laws', 'IPC 379']",35,0,0.005324190571064258,0.22341254492962503,Granted,Middle
Violent,"['Narcotics Act', 'IPC 379', 'IPC 379']",9,0,0.5648191628863961,0.08084680164325397,Granted,Middle
Violent,['IPC 420'],35,1,0.339203431271918,0.8749333243506489,Granted,High
Cyber Crime,['IPC 379'],11,1,0.32268370707782024,0.8587512591908919,Granted,Middle
Drug-related,"['Economic Offenses Act', 'Economic Offenses Act']",44,1,0.644906323864917,0.40357039244960136,Granted,High
Non-violent,"['Cyber Laws', 'IPC 420']",12,0,0.8514844493139939,0.7023961425404268,Rejected,High
Economic,['Narcotics Act'],3,1,0.6091953913933262,0.5570659326839171,Rejected,Middle
Violent,"['Cyber Laws', 'Narcotics Act', 'Economic Offenses Act']",39,0,0.8531729786467225,0.8529561136737488,Granted,Middle
Economic,"['Economic Offenses Act', 'IPC 420']",14,1,0.26459711188102997,0.3150559693186544,Rejected,Middle
Economic,['IPC 302'],28,0,0.5195018547649811,0.5236723999989852,Rejected,High
Cyber Crime,"['Economic Offenses Act', 'IPC 420']",11,1,0.450536539067076,0.48537237120455046,Rejected,Low
Drug-related,"['Narcotics Act', 'Narcotics Act']",39,1,0.011644899503096218,0.35390582625685874,Rejected,Middle
Violent,"['IPC 420', 'Economic Offenses Act', 'IPC 379']",25,0,0.5568121431407401,0.8914550645563722,Rejected,High
Economic,"['Economic Offenses Act', 'IPC 379']",21,1,0.6615243241461749,0.16587792466253548,Rejected,High
Violent,['Narcotics Act'],10,1,0.5919144044190701,0.14950863952069615,Granted,Middle
Non-violent,"['IPC 379', 'IPC 302', 'IPC 420']",43,0,0.7362798987834215,0.5769095353227514,Granted,High
Cyber Crime,"['Cyber Laws', 'Cyber Laws', 'Cyber Laws']",15,0,0.5713395284530771,0.657494229984942,Rejected,Middle
Non-violent,"['Narcotics Act', 'IPC 379', 'IPC 420']",19,0,0.06675025485075692,0.19461925432456517,Granted,High
Violent,"['Narcotics Act', 'IPC 302', 'Narcotics Act']",22,0,0.11644552408471143,0.3907174422546241,Rejected,Low
Violent,"['Economic Offenses Act', 'IPC 302']",21,0,0.5964745775439524,0.9465638429787437,Granted,High
Drug-related,"['Cyber Laws', 'IPC 307', 'Narcotics Act']",44,1,0.2749791919736402,0.246617422690674,Granted,Middle
Economic,['IPC 420'],32,0,0.07964512903476584,0.6683607021173941,Granted,Low
Economic,"['IPC 302', 'Economic Offenses Act', 'IPC 302']",23,1,0.42960274344854676,0.7401493936975908,Rejected,Middle
Non-violent,"['IPC 379', 'Economic Offenses Act', 'Economic Offenses Act']",13,1,0.5543225980836554,0.44812869946515954,Granted,High
Cyber Crime,"['IPC 379', 'Narcotics Act']",5,0,0.32874598834960655,0.937525986759583,Granted,Low
Economic,"['IPC 307', 'IPC 379']",4,1,0.720433702225778,0.7366567352187905,Rejected,Low
Drug-related,"['IPC 379', 'IPC 302']",28,1,0.6437706081012446,0.45792457986089785,Rejected,High
Non-violent,"['IPC 307', 'Narcotics Act', 'Economic Offenses Act']",14,0,0.33281836109167195,0.569335201776094,Granted,Low
Non-violent,['IPC 302'],8,1,0.7548725289085606,0.6926134434251007,Rejected,Low
Drug-related,"['Narcotics Act', 'IPC 420']",9,0,0.6486950425330354,0.5921901804292182,Granted,Low
Cyber Crime,"['Narcotics Act', 'IPC 379']",35,0,0.6374453787179021,0.8786975838260759,Granted,Middle
Drug-related,['IPC 379'],37,0,0.553427700787068,0.35688866228040117,Rejected,Middle
Cyber Crime,"['Narcotics Act', 'IPC 379', 'IPC 420']",21,1,0.011389668088552796,0.29988574005580493,Rejected,Low
Drug-related,['IPC 420'],18,1,0.6965071834768891,0.2138388894952643,Granted,High
Drug-related,['Economic Offenses Act'],33,1,0.3760417911091565,0.037782968064595135,Rejected,High
Violent,"['Cyber Laws', 'IPC 379', 'Cyber Laws']",8,1,0.9426097101586556,0.043013964380055336,Granted,Middle
Non-violent,"['Narcotics Act', 'IPC 379', 'Narcotics Act']",17,0,0.8179847710772054,0.8700551931092828,Rejected,High
Drug-related,['IPC 420'],43,1,0.5876944695313122,0.6783931464059073,Rejected,Low
Drug-related,['Cyber Laws'],31,0,0.25218198181926943,0.6605324154364861,Rejected,High
Economic,"['Narcotics Act', 'Narcotics Act', 'Cyber Laws']",34,1,0.20371739327766658,0.614642818934886,Rejected,Middle
Non-violent,"['IPC 379', 'IPC 420', 'IPC 307']",6,1,0.3403848376775491,0.8492191446941049,Rejected,Middle
Economic,"['IPC 379', 'IPC 307']",22,1,0.4765679435800185,0.48026692566562745,Granted,Low
Non-violent,"['IPC 379', 'Narcotics Act', 'IPC 420']",14,1,0.2960655100389471,0.8704108285583003,Granted,Middle
Economic,['IPC 420'],3,1,0.5149294953924828,0.35944502618223917,Granted,Middle
Drug-related,"['Economic Offenses Act', 'IPC 379', 'IPC 420']",12,0,0.16537042551318593,0.9267075043390905,Rejected,Middle
Drug-related,"['Economic Offenses Act', 'Economic Offenses Act', 'Cyber Laws']",36,1,0.9777128128254999,0.6986569800812401,Granted,High
Violent,"['IPC 307', 'IPC 307', 'IPC 379']",12,1,0.10792455496499387,0.25717713602442727,Granted,Middle
Economic,"['Cyber Laws', 'IPC 307', 'IPC 379']",45,1,0.9319441396543721,0.5640849216886251,Rejected,High
Cyber Crime,"['Cyber Laws', 'Cyber Laws', 'IPC 420']",2,1,0.9135780114026949,0.5330305614882556,Rejected,Middle
Violent,"['IPC 302', 'IPC 307']",2,0,0.525360481819498,0.13789882173033396,Rejected,Middle
Economic,['IPC 379'],15,1,0.7249102718360844,0.5912429057506141,Granted,High
Economic,"['IPC 420', 'Cyber Laws', 'Economic Offenses Act']",23,0,0.4360482979725878,0.31478562371695795,Granted,High
Violent,"['IPC 379', 'Economic Offenses Act', 'Narcotics Act']",29,1,0.6300345775424382,0.05234876680960243,Rejected,Low
Drug-related,['IPC 420'],17,0,0.3405759374211187,0.9486561577065649,Granted,Low
Economic,"['Cyber Laws', 'Cyber Laws']",32,0,0.30115901978544535,0.6414903690642878,Granted,High
Drug-related,"['IPC 379', 'Narcotics Act', 'Narcotics Act']",7,0,0.5782297861695137,0.876918931870847,Rejected,Middle
Violent,"['Narcotics Act', 'IPC 302']",30,0,0.49812967418398035,0.6760560050132531,Granted,Low
Drug-related,['IPC 302'],28,0,0.5795363691499811,0.35698369214011294,Rejected,High
Non-violent,['Cyber Laws'],14,1,0.286660581287023,0.5126880723288114,Granted,High
Cyber Crime,"['IPC 302', 'IPC 420']",44,0,0.36695783181699526,0.6757467603471771,Rejected,Middle
Economic,"['IPC 420', 'IPC 379']",30,1,0.08389796062890931,0.9602523252014376,Granted,High
Cyber Crime,['Economic Offenses Act'],17,0,0.05227637227220572,0.2536694591216965,Granted,Low
